is_sensitive,data
1,"username:amalle, password:sergio, email:amalle@voila.fr, phone no:108133867"
1,"username:amand, password:welcome, email:amand@gmx.net, phone no:9597999172"
1,"username:amanda, password:metallica, email:amanda@mail.com, phone no:8443840749"
1,"username:amandi, password:julian, email:amandi@planet.nl, phone no:9075213851"
1,"username:amandie, password:travis, email:amandie@tin.it, phone no:8433504108"
1,"username:amandine, password:myspace1, email:amandine@live.it, phone no:2524389440"
1,"username:amandip, password:babyblue, email:amandip@ntlworld.com, phone no:5846152290"
1,"username:amando, password:sabrina, email:amando@arcor.de, phone no:9490581861"
1,"username:amandy, password:michael1, email:amandy@yahoo.co.id, phone no:2248892225"
1,"username:amani, password:jeffrey, email:amani@frontiernet.net, phone no:195758872"
1,"username:amant, password:stephen, email:amant@hetnet.nl, phone no:821789984"
1,"username:amara, password:love, email:amara@live.com.au, phone no:415336366"
1,"username:amargo, password:dakota, email:amargo@yahoo.com.sg, phone no:199661821"
1,"username:amari, password:catherine, email:amari@zonnet.nl, phone no:9351841165"
1,"username:amaris, password:badboy, email:amaris@club-internet.fr, phone no:4334721348"
1,"username:amarjit, password:fernanda, email:amarjit@juno.com, phone no:279615051"
1,"username:amaryllis, password:westlife, email:amaryllis@optusnet.com.au, phone no:8235311880"
1,"username:amata, password:blondie, email:amata@blueyonder.co.uk, phone no:1357876825"
1,"username:amato, password:sasuke, email:amato@bluewin.ch, phone no:2757146663"
1,"username:amaya, password:smiley, email:amaya@skynet.be, phone no:8208707659"
1,"username:amber, password:jackson, email:amber@sympatico.ca, phone no:373689638"
1,"username:amberly, password:simple, email:amberly@windstream.net, phone no:3454166960"
1,"username:amberlyn, password:melanie, email:amberlyn@mac.com, phone no:8919373555"
1,"username:ambrose, password:steaua, email:ambrose@centurytel.net, phone no:5461886506"
1,"username:ambur, password:dolphins, email:ambur@chello.nl, phone no:9195777823"
1,"username:ame, password:roberto, email:ame@live.ca, phone no:2449995030"
1,"username:amelia, password:fluffy, email:amelia@aim.com, phone no:306663722"
1,"username:amelie, password:teresa, email:amelie@bigpond.net.au, phone no:7308995628"
1,"username:amelina, password:piglet, email:amelina@gmail.com, phone no:9971354889"
1,"username:ameline, password:ronald, email:ameline@yahoo.com, phone no:2630381826"
1,"username:amelita, password:slideshow, email:amelita@hotmail.com, phone no:468191717"
1,"username:america, password:asdfghjkl, email:america@aol.com, phone no:4553701111"
1,"username:amethyst, password:minnie, email:amethyst@hotmail.co.uk, phone no:4874931859"
1,"username:ami, password:newyork, email:ami@hotmail.fr, phone no:7870630886"
1,"username:amie, password:jason, email:amie@msn.com, phone no:1996094793"
1,"username:amii, password:raymond, email:amii@yahoo.fr, phone no:2484879832"
1,"username:amil, password:santiago, email:amil@wanadoo.fr, phone no:7254741652"
1,"username:amily, password:jayson, email:amily@orange.fr, phone no:4113092533"
1,"username:amina, password:88888888, email:amina@comcast.net, phone no:1603985518"
1,"username:amir, password:5201314, email:amir@yahoo.co.uk, phone no:692513182"
1,"username:amirah, password:jerome, email:amirah@yahoo.com.br, phone no:4868472972"
1,"username:amit, password:gandako, email:amit@yahoo.co.in, phone no:7555418667"
1,"username:amitie, password:muffin, email:amitie@live.com, phone no:7070365220"
1,"username:amity, password:gatita, email:amity@rediffmail.com, phone no:8703408368"
1,"username:amjad, password:babyko, email:amjad@free.fr, phone no:8670670781"
1,"username:ammamaria, password:246810, email:ammamaria@gmx.de, phone no:1154579506"
1,"username:ammar, password:sweetheart, email:ammar@web.de, phone no:2718176560"
1,"username:amnish, password:chivas, email:amnish@yandex.ru, phone no:2619567251"
1,"username:amnon, password:ladybug, email:amnon@ymail.com, phone no:1340903217"
1,"username:amos, password:kitty, email:amos@libero.it, phone no:3322973281"
1,"username:amour, password:popcorn, email:amour@outlook.com, phone no:7944589128"
1,"username:amparo, password:alberto, email:amparo@uol.com.br, phone no:9942098682"
1,"username:amrik, password:valeria, email:amrik@bol.com.br, phone no:8166029146"
1,"username:amrish, password:cookies, email:amrish@mail.ru, phone no:2039466678"
1,"username:amy, password:leslie, email:amy@cox.net, phone no:9668199582"
1,"username:amya, password:jenny, email:amya@hotmail.it, phone no:6848329075"
1,"username:amye, password:nicole1, email:amye@sbcglobal.net, phone no:6676181597"
1,"username:an, password:12345678910, email:an@sfr.fr, phone no:4972624954"
1,"username:ana, password:leonardo, email:ana@live.fr, phone no:558666668"
1,"username:anabal, password:jayjay, email:anabal@verizon.net, phone no:4978194390"
1,"username:anabel, password:liliana, email:anabel@live.co.uk, phone no:9846164028"
1,"username:anabella, password:dexter, email:anabella@googlemail.com, phone no:5159748258"
1,"username:anabelle, password:sexygirl, email:anabelle@yahoo.es, phone no:5523264135"
1,"username:anader, password:232323, email:anader@ig.com.br, phone no:5409733824"
1,"username:anahi, password:amores, email:anahi@live.nl, phone no:1481652937"
1,"username:anais, password:rockon, email:anais@bigpond.com, phone no:4721381343"
1,"username:analiese, password:christ, email:analiese@terra.com.br, phone no:5896467920"
1,"username:analise, password:babydoll, email:analise@yahoo.it, phone no:967133339"
1,"username:anallese, password:anthony1, email:anallese@neuf.fr, phone no:5944571581"
1,"username:anallise, password:marcus, email:anallise@yahoo.de, phone no:2203052171"
1,"username:anamaria, password:bitch1, email:anamaria@alice.it, phone no:6754097046"
1,"username:anand, password:fatima, email:anand@rocketmail.com, phone no:3054120526"
1,"username:anantha, password:miamor, email:anantha@att.net, phone no:4136268709"
1,"username:ananya, password:lover, email:ananya@laposte.net, phone no:6522946366"
1,"username:anastasia, password:chris1, email:anastasia@facebook.com, phone no:3584268428"
1,"username:anastasie, password:single, email:anastasie@bellsouth.net, phone no:1479601687"
1,"username:anastassia, password:eeyore, email:anastassia@yahoo.in, phone no:2009705661"
1,"username:anatola, password:lalala, email:anatola@hotmail.es, phone no:4955712509"
1,"username:anatoli, password:252525, email:anatoli@charter.net, phone no:1284127021"
1,"username:anatoly, password:scooter, email:anatoly@yahoo.ca, phone no:8810426346"
1,"username:anda, password:natasha, email:anda@yahoo.com.au, phone no:3478836396"
1,"username:andaree, password:skittles, email:andaree@rambler.ru, phone no:7825402509"
1,"username:andee, password:brooklyn, email:andee@hotmail.de, phone no:3945523898"
1,"username:andeee, password:colombia, email:andeee@tiscali.it, phone no:4989836027"
1,"username:anderea, password:159357, email:anderea@shaw.ca, phone no:5051742455"
1,"username:anders, password:teddybear, email:anders@yahoo.co.jp, phone no:6555885831"
1,"username:anderson, password:winnie, email:anderson@sky.com, phone no:3070977094"
1,"username:andi, password:happy, email:andi@earthlink.net, phone no:7094968799"
1,"username:andie, password:manutd, email:andie@optonline.net, phone no:2297942219"
1,"username:andra, password:123456a, email:andra@freenet.de, phone no:5118579981"
1,"username:andras, password:britney, email:andras@t-online.de, phone no:6006971847"
1,"username:andre, password:katrina, email:andre@aliceadsl.fr, phone no:8700874200"
1,"username:andrea, password:christina, email:andrea@virgilio.it, phone no:7141479151"
1,"username:andreana, password:pasaway, email:andreana@home.nl, phone no:820745742"
1,"username:andreas, password:cocacola, email:andreas@qq.com, phone no:331733632"
1,"username:andree, password:mahal, email:andree@telenet.be, phone no:9092346734"
1,"username:andrei, password:grace, email:andrei@me.com, phone no:5392211838"
1,"username:andrejs, password:linda, email:andrejs@yahoo.com.ar, phone no:3849746448"
1,"username:andres, password:albert, email:andres@tiscali.co.uk, phone no:7664866698"
1,"username:andrew, password:tatiana, email:andrew@yahoo.com.mx, phone no:9549415454"
1,"username:andria, password:london, email:andria@voila.fr, phone no:8727411869"
1,"username:andriana, password:cantik, email:andriana@gmx.net, phone no:7327949212"
1,"username:andriette, password:0123456, email:andriette@mail.com, phone no:9756877306"
1,"username:andromache, password:lakers, email:andromache@planet.nl, phone no:6636434071"
1,"username:andromeda, password:marie, email:andromeda@tin.it, phone no:4835769105"
1,"username:andrzej, password:teiubesc, email:andrzej@live.it, phone no:1049794743"
1,"username:andy, password:147258369, email:andy@ntlworld.com, phone no:1666012797"
1,"username:anemone, password:charlotte, email:anemone@arcor.de, phone no:916670427"
1,"username:anestassia, password:natalia, email:anestassia@yahoo.co.id, phone no:9605774857"
1,"username:anet, password:francisco, email:anet@frontiernet.net, phone no:6788738260"
1,"username:anett, password:amorcito, email:anett@hetnet.nl, phone no:3205917936"
1,"username:anetta, password:smile, email:anetta@live.com.au, phone no:7605803444"
1,"username:anette, password:paola, email:anette@yahoo.com.sg, phone no:8289074480"
1,"username:ange, password:angelito, email:ange@zonnet.nl, phone no:746076962"
1,"username:angel, password:manchester, email:angel@club-internet.fr, phone no:8029050925"
1,"username:angela, password:hahaha, email:angela@juno.com, phone no:3556812806"
1,"username:angele, password:elephant, email:angele@optusnet.com.au, phone no:7108503474"
1,"username:angeles, password:mommy1, email:angeles@blueyonder.co.uk, phone no:471446681"
1,"username:angelia, password:shelby, email:angelia@bluewin.ch, phone no:8256294984"
1,"username:angelica, password:147258, email:angelica@skynet.be, phone no:7636232351"
1,"username:angelie, password:kelsey, email:angelie@sympatico.ca, phone no:4427116822"
1,"username:angeliek, password:genesis, email:angeliek@windstream.net, phone no:2952346048"
1,"username:angelika, password:amigos, email:angelika@mac.com, phone no:7892448107"
1,"username:angelina, password:snickers, email:angelina@centurytel.net, phone no:646741474"
1,"username:angeline, password:xavier, email:angeline@chello.nl, phone no:4498812127"
1,"username:angelique, password:turtle, email:angelique@live.ca, phone no:7715353603"
1,"username:angelita, password:marlon, email:angelita@aim.com, phone no:6626171655"
1,"username:angelle, password:linkinpark, email:angelle@bigpond.net.au, phone no:7302770548"
1,"username:angelo, password:claire, email:angelo@gmail.com, phone no:6823607782"
1,"username:angie, password:stupid, email:angie@yahoo.com, phone no:5438213633"
1,"username:angil, password:147852, email:angil@hotmail.com, phone no:9490457623"
1,"username:angus, password:marina, email:angus@aol.com, phone no:5105193103"
1,"username:angy, password:garcia, email:angy@hotmail.co.uk, phone no:186764556"
1,"username:anhtuan, password:fuckyou1, email:anhtuan@hotmail.fr, phone no:8359954627"
1,"username:ania, password:diego, email:ania@msn.com, phone no:9705443813"
1,"username:anibal, password:brandy, email:anibal@yahoo.fr, phone no:4224968316"
1,"username:anica, password:letmein, email:anica@wanadoo.fr, phone no:5947711393"
1,"username:anika, password:hockey, email:anika@orange.fr, phone no:866727672"
1,"username:aniko, password:444444, email:aniko@comcast.net, phone no:8714454752"
1,"username:anil, password:sharon, email:anil@yahoo.co.uk, phone no:6245120875"
1,"username:anisa, password:bonnie, email:anisa@yahoo.com.br, phone no:9141431565"
1,"username:anissa, password:spider, email:anissa@yahoo.co.in, phone no:9281607727"
1,"username:anita, password:iverson, email:anita@live.com, phone no:7632047067"
1,"username:anitra, password:andrei, email:anitra@rediffmail.com, phone no:6951088110"
1,"username:aniya, password:justine, email:aniya@free.fr, phone no:772763304"
1,"username:aniyah, password:frankie, email:aniyah@gmx.de, phone no:9401728172"
1,"username:anja, password:pimpin, email:anja@web.de, phone no:9429655419"
1,"username:anjali, password:disney, email:anjali@yandex.ru, phone no:4664387144"
1,"username:anjanette, password:rabbit, email:anjanette@ymail.com, phone no:2625201579"
1,"username:anje, password:54321, email:anje@libero.it, phone no:8596904893"
1,"username:anjela, password:fashion, email:anjela@outlook.com, phone no:8518192533"
1,"username:anker, password:soccer1, email:anker@uol.com.br, phone no:7811412154"
1,"username:anki, password:red123, email:anki@bol.com.br, phone no:229069574"
1,"username:ankie, password:bestfriend, email:ankie@mail.ru, phone no:7682517580"
1,"username:anky, password:england, email:anky@cox.net, phone no:4178872171"
1,"username:ann, password:hermosa, email:ann@hotmail.it, phone no:9719235230"
1,"username:anna, password:456123, email:anna@sbcglobal.net, phone no:639087983"
1,"username:annabal, password:qazwsx, email:annabal@sfr.fr, phone no:7857511754"
1,"username:annabel, password:bandit, email:annabel@live.fr, phone no:1872455908"
1,"username:annabela, password:danny, email:annabela@verizon.net, phone no:5168990403"
1,"username:annabell, password:allison, email:annabell@live.co.uk, phone no:7873561450"
1,"username:annabella, password:emily, email:annabella@googlemail.com, phone no:5711378479"
